maker_model,body_type,type,seat,door,mileage,non_smoker_vehicle,power,gearbox,engine_size,fuel_type,emission_classe,colour,upholstery_colour,upholstery,price (€),car_age,inspection_interval
768,13,5,5,4,292000,1,176,0,1968,3,5,1,1,1,16999,6,-1
95,12,5,5,4,64206,1,185,0,1998,10,6,2,1,1,37999,4,-1
157,18,5,5,5,2,0,96,0,1199,26,7,1,1,0,32750,0,0
81,12,5,5,4,114504,1,160,1,2497,20,3,10,1,0,8890,17,-1
368,12,5,5,4,113581,0,125,1,1995,3,5,1,1,3,15499,8,-1
752,12,5,5,5,111000,0,110,1,1498,11,5,7,1,0,14960,5,0
577,18,5,5,4,150000,1,85,1,1769,11,3,1,1,0,3500,19,0
680,12,5,4,4,142300,1,115,1,3470,11,5,10,5,0,23500,39,0
396,8,5,5,5,4350,1,121,0,1998,20,7,12,1,0,31290,1,0
97,13,5,5,4,107859,1,235,0,2993,3,6,1,3,1,38999,4,-1
694,2,5,5,4,100000,1,92,0,1395,16,5,12,1,0,15990,5,0
24,13,5,5,4,24332,1,110,0,1968,3,5,1,1,3,24099,4,-1
290,8,4,5,5,10,1,147,0,1997,26,7,7,1,1,66213,0,0
516,8,5,7,4,50000,1,243,0,2925,3,7,1,0,1,106990,2,0
401,18,1,5,5,13921,0,70,1,1461,4,5,1,1,2,28980,1,0
775,8,5,5,5,50116,1,110,1,1498,20,8,1,1,0,21230,4,0
95,13,5,5,4,49192,1,195,0,2993,3,6,1,1,1,36999,4,-1
101,12,5,5,5,78800,1,250,0,2998,21,5,1,1,1,43880,4,0
401,10,5,3,4,74850,1,120,0,2143,4,5,10,1,2,31880,6,0
245,8,5,5,5,24345,1,114,1,998,26,7,7,1,1,26980,2,1
601,18,5,5,5,2,0,96,0,1199,26,7,2,1,0,32850,1,0
251,18,4,9,4,10,1,96,1,1995,4,7,10,1,0,49950,0,0
400,4,5,2,2,1298,1,563,0,3994,11,6,7,1,5,600000,2,-2
607,8,5,5,5,34100,1,96,0,1499,4,8,12,1,0,19990,5,0
24,13,5,5,4,199850,0,140,0,1968,4,5,7,1,0,9600,9,-1
420,9,5,5,5,15100,1,110,0,1950,4,7,1,1,2,39880,2,-1
21,2,5,4,3,119173,1,77,1,1598,4,4,9,1,0,9990,12,-1
655,12,5,5,4,18200,1,350,0,1968,10,5,7,1,3,83900,2,0
72,3,5,4,3,19265,1,135,0,1998,21,8,1,4,0,35990,2,-1
97,13,5,5,4,196150,0,235,0,2993,3,8,2,1,1,29950,4,-1
277,2,5,5,4,98689,1,49,1,998,16,5,1,4,2,7390,8,0
786,18,5,7,4,50000,1,146,0,1968,4,8,1,1,1,49880,4,0
133,12,5,4,5,24990,1,125,0,647,10,5,2,4,0,27470,5,0
465,13,5,5,5,95027,1,250,0,2925,4,8,2,3,1,38950,5,0
786,18,5,7,4,55000,1,146,0,1968,3,8,12,1,5,62999,3,0
80,12,5,5,4,66983,1,135,0,1998,17,5,1,1,1,35840,2,0
533,12,5,5,4,47270,1,270,0,2996,17,8,1,1,1,76780,4,0
28,13,5,5,5,81800,0,257,0,2967,4,7,1,1,3,53970,4,-1
635,18,5,3,2,93371,1,96,0,1499,3,5,12,1,0,19000,4,0
321,8,5,5,5,11163,1,118,0,1482,21,7,12,1,3,26500,2,0
745,13,5,5,5,5057,1,147,0,1968,4,7,7,1,4,45990,1,0
179,8,2,5,5,35,1,110,0,1498,26,7,7,1,3,34900,1,-2
345,2,3,2,2,10,1,6,0,480,3,4,1,1,3,16479,1,0
441,13,1,5,5,5000,1,165,0,1991,20,5,7,1,2,53870,0,0
775,3,5,4,2,25430,1,110,0,1498,16,5,12,4,0,32888,2,0
594,10,5,3,5,755,0,75,1,1500,4,8,12,4,0,33850,1,0
655,12,1,4,4,16500,1,420,0,0,10,5,1,1,1,102489,2,-1
598,13,5,5,5,229000,1,92,1,1686,4,4,7,1,3,7490,12,0
32,8,5,5,5,21728,1,85,1,1968,4,7,1,1,0,28990,1,0
313,12,4,5,5,15,1,118,0,1482,20,7,2,1,3,31990,0,-1
166,8,3,5,5,10,0,96,0,1199,21,8,7,1,3,37990,1,0
698,12,5,5,4,43954,1,90,0,1390,16,4,6,4,0,9890,14,0
752,13,5,5,4,36850,1,85,1,999,16,8,12,1,0,18250,3,0
344,8,4,5,5,50,1,107,0,1998,10,8,9,1,0,37690,0,0
420,18,5,5,5,4500,1,110,0,1950,3,5,10,1,2,29870,4,0
29,13,5,4,5,70560,1,170,0,2967,4,8,10,1,1,49750,4,0
819,4,5,2,3,1187,1,60,0,1968,10,5,1,1,0,14985,3,0
611,8,5,5,4,13500,0,96,1,1198,11,7,1,4,3,21850,2,-1
363,12,5,5,3,22900,1,141,0,1998,20,8,1,1,1,28888,3,-2
760,12,5,4,4,9045,0,150,0,1968,10,7,2,4,0,39888,2,0
798,9,3,7,5,44225,0,110,0,1498,20,5,1,1,0,49705,1,0
589,8,5,5,5,17500,1,103,1,1332,25,8,1,1,0,20950,3,0
109,4,0,4,2,162500,1,220,1,4988,11,1,1,1,1,32997,32,0
37,8,5,5,5,19231,1,250,0,2995,20,5,7,1,1,93990,1,0
37,8,5,5,5,30,1,210,0,2967,4,5,1,1,1,96880,1,0
589,8,4,5,5,15,1,103,1,1332,25,7,7,1,0,31990,0,-3
184,8,3,5,4,0,0,110,1,1332,20,7,1,1,0,29490,1,0
88,3,5,4,3,94580,1,190,0,2993,4,5,10,1,1,29900,6,0
117,8,5,5,5,89258,1,170,0,1998,20,5,7,1,1,33870,3,0
26,3,5,4,3,7884,1,150,0,1984,21,7,7,1,1,46999,2,0
432,13,5,5,5,77639,0,245,0,2996,21,8,1,1,3,34700,4,0
795,8,2,5,5,7699,1,110,1,1498,16,5,9,4,3,37480,1,0
32,8,4,5,5,5,1,110,0,1498,21,8,7,1,3,39970,0,-3
673,12,5,5,4,32000,1,147,0,1618,11,5,2,1,3,20980,6,0
26,12,5,5,5,6800,0,150,0,1968,4,8,1,1,1,39470,2,0
247,18,5,5,4,86000,1,132,1,1997,3,5,10,1,0,22999,6,-1
465,13,5,5,5,84987,1,250,0,2925,4,5,1,1,1,46430,3,0
80,4,5,4,2,211000,0,135,0,1995,3,4,12,1,5,13999,10,-1
157,18,5,5,5,115000,0,68,1,1560,4,4,1,1,0,8990,10,-1
620,10,3,5,4,10,0,103,1,1968,4,7,12,1,0,47448,1,0
655,12,1,4,4,14900,0,420,0,0,10,5,12,1,1,139900,0,-3
656,10,4,3,4,100,1,99,1,2299,4,7,12,1,0,37900,1,0
23,13,5,5,5,15717,1,110,0,1498,11,8,1,1,2,21980,4,-1
602,2,2,5,5,8075,1,74,1,1200,21,7,10,1,3,18950,1,-2
181,12,3,5,5,0,1,110,0,1498,21,5,1,1,3,38990,1,0
185,18,3,7,5,10,1,81,1,999,21,7,4,1,0,23169,1,0
245,8,5,5,5,29777,1,92,1,999,21,7,10,1,0,22997,2,0
254,18,4,3,4,10,1,96,1,1995,4,7,12,1,0,37148,1,0
625,8,5,5,4,78000,0,68,1,1560,3,4,12,1,0,9999,9,0
682,18,5,5,5,99144,1,110,0,1968,4,8,1,1,4,30450,4,0
662,17,5,2,4,10,0,75,1,1332,16,7,12,1,3,18950,1,0
687,12,5,5,5,21478,1,70,1,999,20,8,7,1,0,17930,4,0
110,4,5,5,5,13121,1,225,0,1998,21,7,12,1,3,43950,3,0
381,13,5,5,5,20236,1,75,1,1499,21,8,10,1,0,21890,4,-1
118,12,5,5,4,40472,1,103,0,1499,16,8,5,1,3,27890,4,-1
401,9,5,3,5,158215,0,120,1,2143,4,5,12,1,0,33201,4,0
685,8,5,5,5,9948,1,110,0,1499,26,7,1,1,4,32950,2,-1
363,4,5,4,3,112507,1,135,0,1598,20,4,1,1,1,14990,11,-1
97,13,5,5,4,59720,1,250,0,2998,11,6,10,1,1,37999,4,-1
775,8,5,5,4,34590,0,110,0,1498,20,5,12,1,0,23945,5,-1
413,12,5,5,5,8974,1,118,0,1332,10,7,12,1,2,30335,2,0
752,12,5,5,5,10400,0,180,0,1395,10,8,12,1,0,28900,2,-1
26,12,5,5,5,39900,1,140,0,1968,4,5,6,1,5,46970,3,0
748,18,5,5,5,119351,1,110,1,1968,4,8,12,1,0,25700,4,0
349,8,2,5,5,25374,1,192,0,1477,28,7,2,1,0,31990,2,-1
731,8,5,5,5,40000,1,90,0,1798,10,8,2,1,0,23607,2,0
605,8,5,5,4,46773,1,96,1,1199,18,7,7,1,3,19970,2,-1
456,13,5,5,4,60000,1,135,0,1991,16,8,7,1,3,33880,4,0
91,13,3,5,5,0,0,140,0,1995,4,7,12,5,0,68990,1,0
184,8,3,5,4,0,0,96,1,1332,20,7,7,1,0,20990,1,0
647,3,5,5,2,80000,1,210,1,3600,11,5,10,5,1,82999,27,0
465,12,5,5,4,80000,1,250,0,2925,4,8,1,1,1,51880,4,0
515,8,5,7,4,90100,1,190,0,2987,4,5,12,1,1,61660,4,0
91,13,5,5,4,68871,1,140,0,1995,3,6,2,1,0,29999,4,-1
242,13,5,5,5,41027,0,110,0,1997,4,5,12,4,0,20900,5,0
768,13,5,5,5,80000,1,110,0,1968,3,5,7,1,0,22400,4,0
774,8,4,5,5,25,1,81,0,1000,21,7,1,1,0,29490,0,-3
697,8,5,7,5,13418,1,110,0,1968,4,7,1,1,1,41490,1,0
794,8,5,5,5,10,1,110,0,1498,20,7,1,1,0,30880,0,0
26,12,2,4,2,7845,1,110,0,1984,16,5,6,1,1,48921,1,0
117,8,5,5,5,64644,1,110,1,1995,4,7,10,1,0,25950,3,0
57,4,5,4,2,35000,1,145,0,1984,25,8,1,1,5,32950,4,-1
736,18,5,7,4,71000,1,130,0,1997,3,8,1,1,1,44440,3,0
688,13,5,5,4,32350,0,96,1,1498,20,7,10,4,0,22666,2,-1
687,12,5,5,5,71562,1,85,1,999,21,5,7,4,0,14990,4,0
27,12,5,5,4,193000,0,160,0,2967,4,5,1,1,0,18400,8,-2
655,12,3,5,4,0,1,440,0,1968,10,5,1,1,3,174660,1,0
27,12,5,5,4,58000,0,210,0,2967,4,8,7,1,1,48970,5,0
24,13,5,5,5,6866,1,210,0,2967,4,5,9,1,0,53770,1,-2
608,13,5,5,5,77600,1,125,0,1956,4,8,7,1,1,19980,5,0
425,12,5,5,4,1001,1,150,0,1496,16,7,1,1,3,45990,1,0
331,8,5,5,4,24000,1,221,0,1997,16,7,12,1,1,69990,2,-1
37,8,5,5,5,50,1,210,0,2967,4,5,1,1,1,94900,0,0
651,8,5,5,5,125421,1,279,0,2995,10,4,13,1,1,34900,12,0
685,8,5,5,5,26090,1,110,0,1968,4,7,7,1,3,29940,2,-1
36,8,5,5,4,217271,1,200,0,2967,3,5,7,1,1,35888,6,0
26,4,5,5,5,104200,1,210,0,2967,4,7,7,1,1,46450,2,0
808,13,5,5,4,91000,1,140,0,1969,3,8,7,1,3,24990,4,0
684,8,5,5,5,64432,1,70,1,1598,4,5,12,4,0,15950,5,0
122,8,5,5,4,42346,1,195,0,2993,3,6,2,1,3,48999,4,0
806,12,5,5,4,107000,1,84,1,1560,3,5,2,1,1,13985,8,0
33,8,5,5,5,33400,1,110,0,1498,20,7,1,1,0,34790,2,-1
608,12,5,5,5,33867,1,191,0,1998,25,5,1,1,1,31990,4,0
558,18,5,7,4,80000,1,176,0,1950,4,8,1,1,1,67780,3,0
752,13,5,5,4,68000,0,96,0,1498,11,8,10,1,0,18980,4,0
430,13,5,5,5,22091,1,155,0,1991,10,7,1,1,2,39885,3,0
492,8,5,5,4,9606,1,140,0,1950,4,5,1,1,3,44880,1,0
456,13,5,5,4,44290,1,135,0,1991,16,5,7,1,1,34680,5,0
598,12,2,5,5,100,1,96,1,1199,16,7,1,1,0,27580,1,0
117,8,5,5,4,96112,1,170,0,1995,4,5,12,1,3,29880,4,0
752,12,2,5,5,23,0,140,0,1984,20,7,7,1,5,37790,1,0
207,2,4,4,3,15,1,87,0,1,10,5,1,4,1,29450,1,-2
35,8,5,5,5,61627,1,140,0,1968,4,5,12,1,0,31680,5,0
236,13,5,5,5,61250,0,70,1,1499,4,8,10,1,0,16450,3,0
91,13,5,5,5,14334,1,140,0,1995,4,7,1,1,1,47950,2,0
425,12,5,5,4,70036,1,120,0,1796,16,3,10,5,0,9190,20,-1
430,13,5,5,5,25458,1,180,0,1950,4,7,12,1,2,42485,2,0
657,8,5,5,5,19987,1,103,0,1332,20,5,1,1,3,26740,2,0
598,12,5,5,5,23075,1,92,1,1399,25,8,4,1,0,16990,4,0
695,8,5,5,5,35475,0,70,1,999,16,8,2,1,0,19450,4,0
374,13,5,5,4,41500,1,100,0,1499,10,7,2,1,0,26997,4,0
65,12,5,5,2,180745,0,135,1,1995,3,4,2,1,1,10999,9,-1
310,8,3,5,5,15,1,150,0,1,10,5,1,1,1,49490,1,0
274,8,5,5,5,48990,1,147,0,2199,4,7,7,1,1,36500,3,0
497,8,5,5,5,30597,1,155,0,1991,10,7,12,1,0,44485,3,0
469,13,5,5,5,19550,1,320,0,2999,16,8,10,1,1,69985,3,0
37,8,2,5,5,17664,1,250,0,2995,16,5,2,1,5,86470,1,-2
766,12,5,5,4,196050,1,110,1,1968,3,5,10,1,0,13990,8,-1
226,10,5,3,5,158000,0,77,1,1995,3,5,12,1,0,17990,4,0
420,12,5,5,4,80000,1,115,0,1991,5,5,1,1,2,16880,8,0
710,8,5,5,4,136045,0,84,1,1600,25,5,9,1,0,13990,7,0
654,12,5,4,5,34300,1,340,0,2894,10,5,1,1,1,88790,6,0
598,13,5,5,4,43500,1,107,0,1968,11,7,9,1,0,18990,3,0
599,3,5,4,3,166500,1,88,1,1364,20,4,7,1,0,9990,10,-1
124,8,5,5,4,90000,1,230,0,2993,4,5,1,1,1,45880,6,0
456,13,5,5,5,27427,1,145,0,1991,16,7,7,1,2,45845,2,0
122,4,5,5,5,69193,0,180,0,1997,16,5,12,3,1,36890,5,0
611,8,1,5,5,100,1,100,0,1968,10,5,12,1,2,31990,1,0
35,8,5,5,5,31507,1,185,0,1984,10,8,1,1,3,50770,2,0
113,12,5,5,4,12190,1,460,0,4395,11,6,1,3,1,87000,3,0
87,4,5,4,3,4298,1,135,0,1998,21,7,1,1,5,45950,2,-1
419,12,5,5,4,162321,0,85,0,1461,3,7,1,1,1,16990,3,0
702,13,5,5,4,280000,0,125,0,1968,3,4,1,1,1,8980,12,-1
775,8,3,5,5,10,0,140,0,1984,20,7,12,1,4,41640,1,0
758,13,5,5,4,28712,1,110,0,1968,4,8,1,1,5,33880,2,0
291,8,1,5,5,16507,1,405,0,5000,16,7,2,5,1,101890,1,-2
784,13,5,8,4,124050,1,110,1,1968,3,5,2,1,0,30333,5,0
758,13,5,5,5,80000,0,132,0,1798,11,5,7,1,5,20960,5,0
401,10,5,5,5,269542,0,165,0,2987,3,4,1,1,0,16950,13,-1
768,13,5,5,4,134850,0,110,0,1498,20,8,12,1,5,22780,4,-1
455,18,1,5,5,28686,0,70,1,1461,4,8,10,1,0,27980,2,-1
703,8,5,5,5,87747,0,81,1,1968,4,2,7,1,0,11850,11,0
83,12,1,5,4,5900,0,210,0,2993,3,7,2,2,0,62990,0,0
432,12,5,5,4,76993,1,245,0,2996,16,5,12,1,1,33740,6,0
80,13,5,5,4,84900,1,140,0,1995,4,5,7,1,1,25840,4,0
620,8,3,5,4,44225,0,110,1,2693,25,5,1,1,0,19990,1,0
33,8,5,5,4,125000,1,147,0,1984,11,5,1,1,1,22899,5,0
184,8,5,5,5,56723,0,92,1,1197,16,5,7,1,0,16450,5,0
295,13,5,5,4,86200,1,221,0,2993,4,5,12,1,1,27780,5,0
314,12,5,5,5,33153,0,88,1,998,16,5,13,1,3,17450,5,0
696,8,5,5,5,94900,0,110,0,1968,4,7,7,1,0,27960,4,0
80,12,5,5,4,47500,1,140,0,1995,4,5,1,1,0,29620,3,0
117,8,5,5,5,141700,1,140,0,1995,3,5,2,1,0,23990,4,-1
27,13,5,5,5,43518,1,210,0,2967,4,8,1,1,1,42500,4,0
83,13,5,5,5,96373,1,190,0,2993,4,5,1,1,1,27900,5,0
23,12,5,5,4,61950,1,110,1,1498,16,8,12,1,0,18890,4,0
702,13,5,5,4,108000,1,118,0,1798,16,4,12,1,3,14499,11,0
35,8,5,5,4,85890,1,185,0,1984,18,5,1,1,3,36890,4,0
637,18,2,5,5,25,1,96,0,1200,21,8,7,1,0,32750,1,0
608,12,1,5,4,46000,1,169,0,1998,16,7,1,1,1,42550,2,0
225,13,5,5,5,46583,0,88,1,1368,16,8,12,1,3,17470,3,0
188,2,3,5,4,0,0,74,1,999,13,7,8,1,0,19590,1,0
774,8,3,5,5,10,0,81,0,999,20,7,12,1,0,29440,1,0
300,8,5,5,5,22496,1,103,0,2000,4,5,12,5,1,27950,4,-1
211,8,5,5,4,121000,0,103,0,1368,16,5,1,1,0,15990,7,0
207,2,4,4,3,15,1,51,1,999,25,7,2,1,0,17250,0,-3
775,8,5,5,5,32647,1,110,0,1968,21,7,1,1,0,26384,2,0
35,8,2,5,5,27915,1,210,0,2967,4,5,1,1,1,63706,1,0
101,12,5,5,4,45289,1,250,0,2998,11,5,1,1,1,46499,5,0
188,2,3,5,5,10,0,74,1,999,24,7,2,1,0,17689,1,0
401,9,5,2,2,258000,0,390,0,1968,4,5,1,1,4,97199,4,0
426,13,5,5,5,120000,1,143,0,1950,3,8,12,1,1,30900,4,0
375,12,5,4,3,111018,1,170,0,1998,20,8,10,5,0,23340,4,1
598,12,5,5,5,22000,1,90,1,1496,4,8,9,1,0,18490,3,0
422,12,5,5,5,12593,1,118,0,1332,10,7,9,1,2,35485,2,0
18,8,5,5,4,12000,1,125,0,1968,10,5,7,1,0,46990,1,0
600,13,5,5,5,90000,0,88,1,1598,3,5,10,1,0,12380,6,0
611,8,5,5,5,28600,1,96,0,1199,12,7,6,1,2,24380,2,0
598,13,5,5,5,74955,1,118,1,1598,4,5,1,1,1,17700,5,0
125,8,1,5,5,14300,1,460,0,4395,20,5,1,1,1,129989,1,-2
327,8,5,4,3,31100,1,90,1,2198,4,4,1,1,0,59940,9,-1
620,10,3,3,4,10,0,103,1,1968,4,7,12,1,0,46448,1,0
654,12,3,5,5,0,1,463,0,3996,17,5,1,1,1,233799,1,0
787,9,1,2,4,10,1,66,1,1968,3,7,12,1,0,38490,1,0
166,8,5,5,5,43800,0,130,0,1997,4,7,2,1,3,27850,3,0
693,8,5,5,5,20228,0,132,0,0,10,2,7,1,0,41950,2,0
782,18,5,2,4,199816,1,103,0,1968,3,4,12,1,0,14990,11,0
462,13,5,5,5,55054,1,143,0,1950,10,8,12,1,2,39485,3,0
598,12,5,5,4,46980,1,88,1,1364,16,4,7,1,0,9980,10,0
770,2,5,5,4,29550,1,44,1,1198,16,4,9,1,0,9250,11,0
654,13,3,5,5,0,1,324,0,2894,17,5,1,1,1,163165,1,0
598,13,5,5,5,71800,1,90,0,1496,4,7,9,1,2,16980,2,0
557,18,5,7,4,84120,1,140,0,2143,4,5,1,1,1,54880,6,0
212,2,5,4,2,25180,1,87,0,1968,10,5,12,1,2,22880,2,0
752,12,5,5,5,29450,0,180,0,1395,10,7,12,1,0,31892,3,0
698,13,5,5,5,88550,1,135,0,1968,3,5,1,1,3,26900,4,-1
464,12,5,5,4,112000,1,185,0,2987,3,5,10,1,3,25480,9,0
302,8,4,5,5,15,1,96,1,1598,4,7,1,1,0,28990,0,-3
196,8,3,5,4,44225,0,295,0,5654,16,5,12,1,0,59990,1,0
27,13,5,5,5,61089,1,150,0,1968,4,8,1,1,1,33870,4,-1
236,13,5,5,5,77812,0,92,0,998,21,8,12,4,0,16900,4,-1
705,8,4,7,5,5,1,149,0,2157,4,7,7,1,1,48770,0,-3
27,12,5,5,4,30069,1,195,0,1984,16,5,1,1,1,49970,1,0
589,8,5,5,5,14830,1,116,0,1332,17,7,2,1,3,33180,1,0
685,8,5,5,5,113450,0,110,1,1968,4,8,10,1,0,18980,3,-2
802,12,5,4,3,41832,1,44,1,999,20,5,12,1,0,10789,4,0
581,8,1,5,5,15,1,105,0,1598,10,7,9,1,1,31490,1,-2
71,18,5,5,5,75000,1,110,1,1995,4,5,9,4,0,15420,9,0
794,8,5,5,5,10784,1,110,0,1498,20,8,7,1,0,29980,1,0
516,8,5,7,4,99988,1,245,0,2996,16,5,7,1,1,64880,5,0
589,8,4,5,5,15,1,140,0,1497,10,5,7,1,0,36450,0,-3
329,8,1,5,5,10590,0,150,0,1997,4,7,12,1,1,53990,1,-2
95,12,5,5,4,48166,1,185,0,1998,10,5,1,1,0,29999,6,0
536,12,5,5,5,141600,1,386,0,6208,27,5,1,1,1,24990,16,0
327,8,3,5,3,10,1,183,0,2997,4,7,12,1,1,90410,1,0
413,12,5,5,5,35320,1,118,0,1332,10,7,1,1,1,28985,3,0
235,2,5,5,5,55500,1,147,1,1496,26,8,9,5,0,17990,4,0
356,3,5,4,2,134292,1,88,1,1598,25,4,4,1,1,8990,14,0
401,5,4,3,2,10,0,140,1,1950,4,5,7,1,0,59950,1,0
120,8,5,5,4,76528,1,140,0,1995,3,5,10,1,3,27930,7,0
26,4,5,4,4,22000,1,195,0,1984,11,7,1,1,0,34890,3,0
333,8,1,5,4,3500,1,297,0,1997,10,7,7,1,1,84999,0,0
768,13,5,5,4,45350,0,160,0,1395,10,7,7,1,0,29680,2,0
236,13,5,5,5,180000,1,74,1,998,20,5,10,1,0,8285,5,0
35,8,5,5,5,49990,1,140,0,1968,4,8,1,1,0,35890,4,0
33,8,5,5,5,13000,0,110,1,1498,11,7,1,1,1,31970,3,0
29,12,5,4,4,110000,1,230,0,2967,3,5,1,1,5,30990,9,0
798,18,5,7,5,6195,1,110,0,1498,20,5,2,1,0,40990,1,0
598,12,5,5,5,44073,0,107,1,1199,21,7,1,1,0,16950,2,0
312,2,4,4,5,15,1,49,1,998,25,7,7,1,0,13990,0,-1
703,8,5,5,4,94000,1,112,0,1798,16,4,12,1,0,14480,10,0
818,12,5,4,5,12661,1,60,0,1968,10,5,10,1,0,15485,4,0
687,12,5,5,4,27190,0,70,1,999,20,8,9,4,2,16980,3,-2
794,8,3,5,5,10,0,110,0,1498,20,7,7,1,0,30880,1,0
707,8,5,5,4,128161,1,108,1,1998,3,4,1,5,1,13790,11,0
410,12,5,5,4,62151,1,80,0,1461,4,5,1,1,3,18470,7,0
401,19,5,3,5,209000,0,120,1,2143,3,5,12,1,0,17999,6,0
464,12,5,5,4,74000,1,210,0,1991,10,5,4,1,3,37490,6,0
64,12,5,5,5,16900,1,100,0,1499,21,7,12,1,0,27445,2,0
443,13,5,5,4,82000,1,280,0,1991,16,5,12,1,1,36490,5,0
117,8,5,5,5,85460,1,110,1,1995,4,8,1,1,0,23950,4,0
133,12,5,4,5,29136,0,125,0,0,10,5,12,3,0,24980,4,-1
27,12,5,5,4,87000,0,250,0,2995,11,5,12,1,0,47960,5,0
775,8,5,5,5,10679,1,85,1,1968,4,5,2,1,0,27849,2,0
314,2,3,5,5,20,1,62,1,1197,25,7,12,1,0,16490,1,0
462,13,5,5,4,106347,1,180,0,1950,3,8,2,1,1,36950,4,-1
595,2,5,4,2,24772,1,74,1,1398,18,5,6,1,0,13770,5,0
775,8,5,5,4,28250,0,110,0,1498,20,7,2,1,4,29480,1,0
273,8,5,5,5,5122,1,88,1,998,26,7,1,1,0,20800,1,0
24,13,5,5,5,110476,1,120,0,1968,4,5,1,1,1,27250,4,0
35,8,5,5,5,89829,1,140,0,1968,4,8,7,1,1,37750,4,0
602,2,5,5,5,67514,0,96,0,1199,26,7,7,1,0,17990,3,0
607,8,5,5,4,55670,0,133,0,1598,11,8,2,1,3,25600,2,-1
684,8,4,5,5,25,1,110,0,1500,21,7,12,1,0,28890,1,-2
697,8,3,5,5,10,1,110,0,1968,4,7,1,5,0,49660,1,0
470,12,5,5,4,111990,1,378,0,6208,18,3,1,1,1,45999,15,0
594,10,5,2,4,44472,0,55,1,1499,4,8,12,1,0,12850,5,0
287,10,4,3,5,50,0,115,1,2287,4,5,7,1,0,42450,1,0
131,3,5,2,2,320000,0,141,0,2494,16,3,7,1,1,8499,19,-1
773,18,5,5,5,119617,1,135,1,1968,4,5,7,1,1,24999,6,-1
495,8,5,5,5,60794,1,125,0,2143,4,5,7,1,5,35700,6,0
381,13,5,5,4,43000,1,75,1,1499,11,8,7,1,0,17880,5,0
608,13,5,5,4,37250,0,147,0,1998,18,7,4,1,3,28650,2,0
794,8,5,5,5,16833,0,81,0,999,16,7,6,1,0,24950,1,0
83,13,5,5,4,15017,1,215,0,1998,10,6,1,3,1,49499,1,-2
613,8,5,5,5,2,0,100,0,1968,10,7,9,1,5,33850,1,0
24,12,2,5,4,29885,1,150,0,1968,4,5,1,1,0,36770,1,0
345,2,3,2,2,10,1,6,0,480,3,4,7,1,3,19477,1,0
179,8,5,5,5,25,1,110,0,1498,26,7,7,1,0,33490,1,-2
645,4,5,5,2,28488,1,331,0,2981,27,5,10,1,1,134900,5,-2
795,8,5,5,5,16700,0,235,0,1984,11,7,1,1,3,52960,2,0
795,8,5,5,5,88500,1,140,0,1968,3,5,1,4,0,25900,6,0
618,18,5,8,5,655,0,106,1,1997,4,7,2,1,0,48440,0,0
220,2,5,5,5,7382,0,52,1,999,16,7,7,1,0,15450,1,0
688,13,5,5,5,31500,1,110,1,1395,26,5,2,1,0,19950,5,-2
42,12,5,5,5,70,1,294,0,2480,20,5,1,1,1,83900,0,-3
33,8,5,5,4,98049,1,155,0,1984,16,4,12,1,3,23370,9,0
122,4,5,5,5,72171,0,140,0,1995,4,8,1,1,3,45890,3,0
608,12,5,5,5,103700,1,125,1,1956,3,5,10,4,0,13490,7,0
752,12,3,5,5,10,1,81,0,1968,20,5,10,5,2,36769,1,0
676,2,5,5,4,92836,1,43,0,1968,10,5,1,1,2,8490,10,0
752,12,5,5,5,55770,1,110,0,1498,17,8,1,1,0,24980,3,0
24,13,5,5,4,144590,1,103,0,1968,3,5,1,1,0,3850,17,0
775,8,5,4,2,7450,0,110,0,1498,20,7,7,1,0,33333,2,-1
95,13,5,5,5,115000,1,195,0,2993,3,5,12,3,1,31900,5,0
685,8,5,5,5,43048,0,110,0,1498,16,8,8,1,0,25970,4,0
416,12,5,4,5,47677,1,470,0,3982,26,8,6,4,1,118000,5,0
117,8,5,5,4,54000,0,141,0,1998,25,5,10,1,0,23900,5,0
422,12,5,5,5,28898,1,118,0,1332,10,7,1,1,2,33835,2,0
91,13,5,5,5,87115,1,140,0,1995,4,5,1,1,0,26950,6,-1
616,18,5,3,4,2052,1,106,0,1997,3,7,7,1,0,38950,1,-1
54,8,5,5,5,13903,1,251,0,2967,4,5,1,1,1,69990,2,0
236,12,5,5,5,49889,1,74,1,998,26,8,7,1,0,14490,5,0
690,8,5,7,4,15900,1,147,0,1968,4,8,6,1,1,41880,2,0
91,13,5,5,5,49323,0,140,0,1995,4,7,10,1,1,44890,2,0
33,8,4,5,5,100,1,110,0,1498,26,7,7,1,0,42148,2,-1
26,4,5,5,5,29213,1,150,0,1968,4,5,1,1,1,43770,1,0
80,12,5,5,4,18000,0,135,0,1998,25,7,7,1,1,39900,2,-1
113,12,5,5,4,80000,1,280,0,2993,4,5,7,1,1,32240,7,0
794,8,4,5,5,25,1,81,0,1000,21,7,10,1,0,26290,0,-3
35,8,5,5,5,33935,1,150,0,1968,4,8,7,1,3,42980,3,0
646,4,5,2,2,3200,1,375,0,3996,16,5,10,1,1,228800,1,0
188,2,3,5,4,0,0,81,1,999,20,7,2,1,0,20990,1,0
42,12,1,5,5,990,1,294,0,2480,20,5,7,1,1,73889,0,0
694,12,3,5,5,10,0,48,1,999,20,7,2,1,0,18590,1,0
770,2,4,5,5,25,1,59,1,1000,21,7,7,1,0,19890,0,-3
